task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
49,siena14,a7/876de8,nf-a7876de88938939f25abfe7dac5b9fca-58028,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753435546,1762753436000,1762753554000,118454,117000,-,197.0,0.3,523313152,3893448704,523845632,3950739456,2652432795,3690237,5147421,11297,0,4489216,10,9,wow://input/data/work/a7/876de88938939f25abfe7dac5b9fca,true,-,-,-,5,98
64,siena15,9d/e32efc,nf-9de32efc2368931655f9099e7a4c27e9-2ad5b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753437041,1762753437000,1762753555000,117959,117000,-,196.2,0.3,549519360,3825287168,551993344,3829714944,2632366764,3688485,5108235,11311,33267712,4419584,14,10,wow://input/data/work/9d/e32efc2368931655f9099e7a4c27e9,true,-,-,-,4,91
28,siena09,9e/8b0052,nf-9e8b0052a627887f168e51ea56582c12-f3dae,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753432630,1762753433000,1762753561000,128370,126000,-,197.0,0.2,458944512,3745206272,459087872,3812319232,2792761721,3701610,5421504,11288,4198400,4571136,17,11,wow://input/data/work/9e/8b0052a627887f168e51ea56582c12,true,-,-,-,6,169
32,siena09,77/77f43b,nf-7777f43b834c1c8eac3896223f0038d0-a7eb9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753433234,1762753434000,1762753558000,124766,123000,-,197.2,0.2,496230400,4025577472,498049024,4025581568,2711664768,3695991,5263118,11321,4198400,4546560,11,15,wow://input/data/work/77/77f43b834c1c8eac3896223f0038d0,true,-,-,-,6,100
43,siena13,27/8ac59e,nf-278ac59e0b23b9f65600e7b71d1d1f29-12538,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753434637,1762753435000,1762753560000,125363,124000,-,196.3,0.3,536838144,3961610240,538542080,3988471808,2761692722,3683683,5360823,11294,4198400,4550656,12,12,wow://input/data/work/27/8ac59e0b23b9f65600e7b71d1d1f29,true,-,-,-,4,193
56,siena14,43/39f176,nf-4339f1765eefcdca2a1a0766a80c58b5-59331,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753436331,1762753437000,1762753558000,121669,120000,-,196.8,0.2,460984320,3677044736,461254656,3677052928,2739945068,3707922,5318351,11294,0,4550656,12,9,wow://input/data/work/43/39f1765eefcdca2a1a0766a80c58b5,true,-,-,-,5,99
70,siena15,b3/fd69a4,nf-b3fd69a40ddde5532d4336a34931071d-409f8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753437526,1762753438000,1762753558000,120474,119000,-,195.4,0.2,465768448,3883626496,465768448,3950739456,2651864714,3695505,5146318,11262,0,4460544,12,11,wow://input/data/work/b3/fd69a40ddde5532d4336a34931071d,true,-,-,-,5,97
36,siena13,65/3751d0,nf-653751d000627520f8bae7364301bb91-3dbb2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753433646,1762753434000,1762753565000,131354,130000,-,195.4,0.2,505049088,4025577472,505384960,4025581568,2938872797,3692536,5706876,11315,0,4608000,12,9,wow://input/data/work/65/3751d000627520f8bae7364301bb91,true,-,-,-,5,106
74,siena11,31/8ded42,nf-318ded42f8acdbf56f343749c58c49f1-97550,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753437947,1762753438000,1762753567000,129053,128000,-,196.9,0.3,555442176,3961610240,561594368,3965939712,2869681860,3703975,5571750,11289,4096,4497408,12,9,wow://input/data/work/31/8ded42f8acdbf56f343749c58c49f1,true,-,-,-,4,88
15,siena07,c3/522888,nf-c352288858443a1f6f580a40b5769221-69fb5,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753431348,1762753432000,1762753567000,135652,134000,-,197.0,0.2,493064192,4025577472,493793280,4092690432,2978876100,3686631,5785007,11212,0,4771840,4,2,wow://input/data/work/c3/52288858443a1f6f580a40b5769221,true,-,-,-,10,93
20,siena09,9b/0942dd,nf-9b0942ddb32dfc4e146c85371c1c6b27-fbdd6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753432043,1762753432000,1762753571000,138957,138000,-,196.8,0.3,563888128,3893448704,566325248,3956367360,3094683082,3668436,6011183,11229,0,4624384,12,2,wow://input/data/work/9b/0942ddb32dfc4e146c85371c1c6b27,true,-,-,-,10,83
60,siena15,57/f5d830,nf-57f5d8309c8cfe6dc466a0b9b55a70c0-805a4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753436647,1762753437000,1762753571000,134353,132000,-,196.6,0.3,559771648,3961610240,559771648,3964932096,3000432048,3704575,5827111,11330,4198400,4534272,12,6,wow://input/data/work/57/f5d8309c8cfe6dc466a0b9b55a70c0,true,-,-,-,5,87
24,siena09,b7/1ace2f,nf-b71ace2fea74e8bbc90f497899defe92-d6fa2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753432343,1762753433000,1762753576000,143657,142000,-,196.9,0.3,540315648,4029771776,540315648,4087062528,3168607666,3693199,6155574,11309,4198400,4673536,14,15,wow://input/data/work/b7/1ace2fea74e8bbc90f497899defe92,true,-,-,-,5,80
58,siena15,de/1e6c0a,nf-de1e6c0a2e4fd02d102e841469496006-dcfbb,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753436525,1762753437000,1762753576000,139475,138000,-,196.8,0.3,520617984,3891351552,521781248,3956367360,3133735202,3716167,6087471,11344,35659776,4608000,128,4,wow://input/data/work/de/1e6c0a2e4fd02d102e841469496006,true,-,-,-,5,88
66,siena15,21/a672a7,nf-21a672a74be20e3f2cfac41220ad14c7-8b2ab,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753437145,1762753437000,1762753577000,139855,139000,-,196.4,0.3,555196416,3965935616,555196416,3988471808,3129591717,3711662,6079374,11307,0,4628480,12,3,wow://input/data/work/21/a672a74be20e3f2cfac41220ad14c7,true,-,-,-,8,94
71,siena11,b6/dea74e,nf-b6dea74ef678b55413c27e89a1893608-dc46c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1762753437756,1762753438000,1762753573000,135244,133000,-,195.5,0.3,567943168,3961610240,572211200,3988471808,3070533377,3692456,5964025,11256,35659776,4542464,131,4,wow://input/data/work/b6/dea74ef678b55413c27e89a1893608,true,-,-,-,7,25
