memory_adapted,task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
-,19,siena11,b0/05db07,nf-b005db07253eb1198c1742005d615ad2-26bb6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051110,1751935051000,1751935230000,178890,178000,-,122.7,0.3,548438016,4166094848,552845312,4229013504,2518978384,3693318,4886780,11348,606208,4685824,12,10,/input/data/work/b0/05db07253eb1198c1742005d615ad2,true,-
-,30,siena07,a8/bca6b0,nf-a8bca6b0aeffa640680d70c6eac7d672-3261e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051716,1751935052000,1751935231000,179284,177000,-,135.5,0.3,555675648,3961610240,555675648,4024528896,2792760765,3701606,5421500,11330,0,4739072,4,0,/input/data/work/a8/bca6b0aeffa640680d70c6eac7d672,true,-
-,37,siena09,dc/a28577,nf-dca285777c389ae3a6042d5d37fb8271-2fc9d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052193,1751935062000,1751935239000,186807,176000,-,142.8,0.2,458211328,3677044736,458211328,3677052928,2938872862,3692527,5706879,11273,0,4702208,7,2,/input/data/work/dc/a285777c389ae3a6042d5d37fb8271,true,-
-,52,siena07,ba/459d75,nf-ba459d75fadcd4273662e1c679b4cd89-de6a1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052992,1751935053000,1751935230000,177008,176000,-,129.8,0.3,558202880,3825287168,565628928,3852713984,2652432587,3690231,5147423,11255,0,4722688,4,0,/input/data/work/ba/459d75fadcd4273662e1c679b4cd89,true,-
-,57,siena07,47/a0e77d,nf-47a0e77daf9f4401122a357c2e2dd0d6-4e786,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935053529,1751935054000,1751935229000,175471,174000,-,136.7,0.3,527020032,4027674624,527351808,4092690432,2739944090,3707918,5318349,11294,0,4714496,4,2,/input/data/work/47/a0e77daf9f4401122a357c2e2dd0d6,true,-
-,70,siena07,0d/9149b7,nf-0d9149b7e2bd266ab1fbcbe28010e5de-17229,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935054922,1751935055000,1751935230000,175078,173000,-,132.1,0.3,543420416,3893448704,561160192,3956367360,2651863614,3695484,5146315,11262,0,4706304,4,0,/input/data/work/0d/9149b7e2bd266ab1fbcbe28010e5de,true,-
-,41,siena11,e8/2599bb,nf-e82599bb2c7d7e1098b2ad12f1f0c89e-fc894,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052394,1751935052000,1751935238000,185606,184000,-,118.6,0.2,498802688,3957415936,498802688,3957420032,2544325064,3679543,4936285,11335,4198400,4681728,13,12,/input/data/work/e8/2599bb2c7d7e1098b2ad12f1f0c89e,true,-
-,23,siena07,9e/79714d,nf-9e79714da3c31e4e4ddfbb52e7bb5ede-3c436,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051292,1751935051000,1751935248000,196708,195000,-,137.3,0.3,514240512,3957415936,516268032,3988471808,3094682125,3668431,6011183,11229,0,4841472,4,1,/input/data/work/9e/79714da3c31e4e4ddfbb52e7bb5ede,true,-
-,7,siena15,f7/087848,nf-f708784843f71f746918d04c06fa0ff8-6b20c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935048778,1751935052000,1751935255000,206222,202000,-,104.4,0.3,555741184,4029771776,557899776,4096884736,2508435212,3693309,4866153,11395,0,4718592,12,1,/input/data/work/f7/08784843f71f746918d04c06fa0ff8,true,-
-,3,siena13,f8/e77ae4,nf-f8e77ae405ad1224fcdacb8777036a0b-c910c,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1712324608,1,1751935030886,1751935038000,1751935230000,199114,191000,-,7.0,0.6,1156845568,1168924672,1156845568,1168928768,4064230588,838279378,496318,104481,20480,838287360,317,2938,/input/data/work/f8/e77ae405ad1224fcdacb8777036a0b,true,-
-,34,siena15,fa/2c8b7a,nf-fa2c8b7a300fadc65c96c77ff6480f25-2549e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051987,1751935052000,1751935264000,212013,211000,-,109.6,0.2,504279040,3957415936,504279040,3957420032,2711665551,3695984,5263123,11279,31358976,4771840,128,0,/input/data/work/fa/2c8b7a300fadc65c96c77ff6480f25,true,-
-,63,siena07,23/8b4afa,nf-238b4afa11dd32e5719e1dc8b5ff7b89-06b71,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935054211,1751935055000,1751935263000,208789,207000,-,131.4,0.3,565641216,4029771776,569536512,4034224128,3163890362,3680005,6146355,11244,0,4902912,4,2,/input/data/work/23/8b4afa11dd32e5719e1dc8b5ff7b89,true,-
-,47,siena15,f1/743f51,nf-f1743f51a2b413302c40626868fbc19f-32242,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052797,1751935053000,1751935272000,219203,217000,-,92.9,0.3,535994368,3961610240,545357824,3966078976,2401472387,3695694,4657269,11266,0,4857856,13,7,/input/data/work/f1/743f51a2b413302c40626868fbc19f,true,-
-,31,siena13,62/f4471a,nf-62f4471ad2bcb031615f6cad75c3949c-dad5f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051811,1751935052000,1751935275000,223189,218000,-,87.8,0.3,556347392,3961610240,570150912,3988471808,2256975879,3675337,4375048,11284,2797568,4730880,12,8,/input/data/work/62/f4471ad2bcb031615f6cad75c3949c,true,-
-,39,siena14,96/f8c319,nf-96f8c3195ca311756243e7c4da677cc5-f43be,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052292,1751935062000,1751935288000,235708,224000,-,94.9,0.3,537321472,4166094848,540590080,4166098944,2508435522,3694697,4866182,11269,2019328,4743168,7,1,/input/data/work/96/f8c3195ca311756243e7c4da677cc5,true,-
-,45,siena14,0b/05dc4f,nf-0b05dc4fd5dfb94f286f1f11cd1933de-32242,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935052704,1751935058000,1751935289000,236296,227000,-,104.0,0.3,548634624,3961610240,564940800,3966062592,2761692401,3683678,5360822,11252,0,4771840,7,1,/input/data/work/0b/05dc4fd5dfb94f286f1f11cd1933de,true,-
-,56,siena11,8a/b7a8cf,nf-8ab7a8cf3f9fd3eeebfb5589fd3da73b-88bcf,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935053388,1751935054000,1751935288000,234612,233000,-,131.2,0.3,589778944,4097933312,591736832,4097941504,3551693093,3685709,6903792,11295,0,4890624,12,5,/input/data/work/8a/b7a8cf3f9fd3eeebfb5589fd3da73b,true,-
-,5,siena14,83/3d37de,nf-833d37de3e0c53c73298d8f3cd4a4b79-01712,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935048490,1751935059000,1751935289000,240510,226000,-,95.2,0.3,543272960,3961610240,549007360,4024528896,2508435401,3693313,4866152,11311,0,4755456,7,3,/input/data/work/83/3d37de3e0c53c73298d8f3cd4a4b79,true,-
-,74,siena15,09/4dc929,nf-094dc929f4cc03e4111fbbd41958dd41-4bbb6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935055295,1751935056000,1751935291000,235705,232000,-,102.4,0.3,533884928,4029771776,534081536,4092690432,2869680736,3703970,5571747,11331,0,4886528,12,9,/input/data/work/09/4dc929f4cc03e4111fbbd41958dd41,true,-
-,15,siena13,1a/4918a3,nf-1a4918a38aecf0a3606f686e79bb5aa8-55e39,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935050798,1751935051000,1751935294000,243202,241000,-,102.4,0.3,516075520,4029771776,516075520,4094787584,2978874293,3686631,5785000,11254,1847296,4894720,34,2,/input/data/work/1a/4918a38aecf0a3606f686e79bb5aa8,true,-
-,18,siena14,76/31a6cc,nf-7631a6ccbdf68ea2c64586e370514db2-4e0d3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935050898,1751935061000,1751935295000,244102,226000,-,100.1,0.2,482549760,3821092864,482549760,3852148736,2677434519,3684425,5196259,11339,0,4833280,7,2,/input/data/work/76/31a6ccbdf68ea2c64586e370514db2,true,-
-,61,siena14,29/4ab06b,nf-294ab06bbbfb9463c3c11ad1371b8cb3-35ec6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935053811,1751935059000,1751935298000,244189,238000,-,107.0,0.3,551477248,3961610240,558292992,3965399040,3000431619,3704574,5827111,11372,2367488,4902912,31,2,/input/data/work/29/4ab06bbbfb9463c3c11ad1371b8cb3,true,-
-,77,siena11,05/9bcc37,nf-059bcc3761dae7ccfc11ac6fa64a6d56-1c286,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935055394,1751935056000,1751935301000,245606,243000,-,128.8,0.3,575811584,3825287168,578007040,3829911552,3805240158,3700894,7399001,11324,0,4943872,12,9,/input/data/work/05/9bcc3761dae7ccfc11ac6fa64a6d56,true,-
-,26,siena14,79/13da1f,nf-7913da1f7a31114b17e24d39a3dc18c3-0aac1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051504,1751935062000,1751935305000,253496,242000,-,110.2,0.2,461901824,3745206272,461901824,3812319232,3168819640,3693196,6155775,11309,0,4968448,7,3,/input/data/work/79/13da1f7a31114b17e24d39a3dc18c3,true,-
-,66,siena14,a8/c27911,nf-a8c27911868ccbd4f9d44b7d97957379-02a9c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935054504,1751935060000,1751935305000,250496,242000,-,108.9,0.3,538894336,4166094848,538894336,4233207808,3129591544,3711661,6079372,11349,0,4988928,7,1,/input/data/work/a8/c27911868ccbd4f9d44b7d97957379,true,-
-,24,siena13,dc/166a05,nf-dc166a05b6b3ded59b413fcde85b165b-a90cc,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1751935051435,1751935052000,1751935313000,261565,260000,-,110.0,0.3,521555968,3957415936,523485184,3988471808,3411776716,3714186,6630526,11259,0,5009408,11,3,/input/data/work/dc/166a05b6b3ded59b413fcde85b165b,true,-
