memory_adapted,task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1354760192,79,siena11,11/799d8a,nf-11799d8ac1e23c85fc890f5e528c2ba4-e3bc3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690963,1762897794000,1762897874000,183037,79000,-,201.9,0.5,1093566464,4765052928,1094156288,4766031872,1831959016,3672469,3544936,11267,28508160,4296704,6,2,/input/data/work/11/799d8ac1e23c85fc890f5e528c2ba4,true,-
1354760192,14,siena15,da/f82afc,nf-daf82afc469471f63ab16d6ef4d2d2bd-89b51,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897686549,1762897794000,1762897888000,201451,93000,-,202.4,0.5,1113350144,4977262592,1114587136,5008318464,2183677564,3676837,4231883,11236,22724608,4362240,6,2,/input/data/work/da/f82afc469471f63ab16d6ef4d2d2bd,true,-
1354760192,31,siena14,64/8ce627,nf-648ce627348b2cac7a8a9684f8f8c3a9-400c2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688145,1762897794000,1762897892000,203855,97000,-,199.5,0.6,1209802752,5117779968,1209802752,5184892928,2256974196,3675339,4375044,11242,0,4341760,6,1,/input/data/work/64/8ce627348b2cac7a8a9684f8f8c3a9,true,-
1354760192,20,siena12,d0/d93227,nf-d0d93227012721b49ae0584f466f9eaa-c2ac8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897686941,1762897794000,1762897899000,212059,104000,-,201.6,0.5,1094873088,4901376000,1094873088,4901384192,2518977705,3693327,4886776,11306,0,4423680,6,0,/input/data/work/d0/d93227012721b49ae0584f466f9eaa,true,-
1354760192,39,siena07,17/aa89d2,nf-17aa89d22e8e2a4d7e1a0c826700a0c0-74579,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688829,1762897794000,1762897902000,213171,107000,-,200.0,0.6,1207042048,5185941504,1209372672,5188304896,2508434410,3694699,4866179,11269,0,4435968,5,1,/input/data/work/17/aa89d22e8e2a4d7e1a0c826700a0c0,true,-
1354760192,47,siena13,12/08a484,nf-1208a484a2999cb95bf6bfdc0dd4b4f3-08fa2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689229,1762897794000,1762897899000,209771,104000,-,200.3,0.5,1092079616,4696891392,1092669440,4761907200,2401471912,3695701,4657266,11308,32161792,4407296,90,3,/input/data/work/12/08a484a2999cb95bf6bfdc0dd4b4f3,true,-
1354760192,35,siena15,a2/640c76,nf-a2640c7603f8216e1fdff1460af1460c-31461,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688448,1762897794000,1762897905000,216552,109000,-,202.4,0.5,1092521984,4833214464,1093111808,4833222656,2560108516,3690877,4966977,11303,13037568,4435968,71,0,/input/data/work/a2/640c7603f8216e1fdff1460af1460c,true,-
1354760192,42,siena11,04/419899,nf-0441989927194d4c87c6ec71df71e509-74579,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688851,1762897794000,1762897906000,217149,110000,-,199.7,0.5,1093304320,4833214464,1093894144,4900327424,2544323355,3679549,4936277,11293,35721216,4431872,122,3,/input/data/work/04/41989927194d4c87c6ec71df71e509,true,-
1354760192,43,siena09,82/99e052,nf-8299e0527263d3fa4c1e673d8aa6a31d-34237,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689140,1762897794000,1762897904000,214860,109000,-,201.6,0.5,1094148096,4969537536,1094737920,5036650496,2508131873,3695799,4865454,11280,60588032,4427776,119,2,/input/data/work/82/99e0527263d3fa4c1e673d8aa6a31d,true,-
1354760192,18,siena12,48/ab6476,nf-48ab6476de5f41ebc4cd2dbc67d6df93-280da,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897686745,1762897805000,1762897916000,229255,110000,-,202.1,0.5,1095483392,4765052928,1095684096,4766695424,2677432059,3684426,5196251,11297,0,4419584,6,3,/input/data/work/48/ab6476de5f41ebc4cd2dbc67d6df93,true,-
1354760192,27,siena14,4c/73eca8,nf-4c73eca8209afb6b46e1902d4bef153a-5df76,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897687739,1762897805000,1762897916000,228261,110000,-,201.4,0.5,1093881856,4833214464,1094295552,4900327424,2627195701,3685678,5098136,11222,0,4423680,6,2,/input/data/work/4c/73eca8209afb6b46e1902d4bef153a,true,-
1354760192,51,siena07,b6/71d741,nf-b671d741bd9ec958d76a47ff8e530be1-768e3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689545,1762897805000,1762897916000,226455,110000,-,202.0,0.5,1095106560,4833214464,1095540736,4901244928,2652431352,3690237,5147417,11297,0,4468736,5,2,/input/data/work/b6/71d741bd9ec958d76a47ff8e530be1,true,-
1354760192,65,siena13,4f/35ea0e,nf-4f35ea0e7ca477cfed25fa39cda6e9e8-e76c3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690373,1762897805000,1762897916000,225627,110000,-,201.3,0.5,1089200128,4765052928,1090052096,4830552064,2632365412,3688488,5108232,11311,0,4427776,6,3,/input/data/work/4f/35ea0e7ca477cfed25fa39cda6e9e8,true,-
1354760192,34,siena11,25/b1d8d5,nf-25b1d8d5ea7032ab68d6989850e275fb-30999,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688245,1762897804000,1762897920000,231755,115000,-,201.9,0.5,1087074304,4765052928,1087074304,4765982720,2711663530,3695992,5263115,11321,0,4493312,6,3,/input/data/work/25/b1d8d5ea7032ab68d6989850e275fb,true,-
1354760192,46,siena14,2b/a55b13,nf-2ba55b135e2f089440e4a7dcb5c686a3-d3325,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689059,1762897804000,1762897920000,230941,114000,-,201.2,0.5,1093509120,4901376000,1093861376,4968488960,2761693028,3683684,5360817,11294,0,4468736,6,2,/input/data/work/2b/a55b135e2f089440e4a7dcb5c686a3,true,-
1354760192,57,siena15,2f/937429,nf-2f937429e8d76b199878eee1165bad72-632cb,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689942,1762897804000,1762897922000,232058,117000,-,200.7,0.6,1210621952,4913295360,1211121664,4917157888,2739942139,3707921,5318341,11336,0,4505600,6,1,/input/data/work/2f/937429e8d76b199878eee1165bad72,true,-
1354760192,71,siena09,d7/84d081,nf-d784d0814c141504a136b09f06dc105c-a046f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690663,1762897805000,1762897919000,228337,113000,-,201.9,0.6,1197957120,5049618432,1199034368,5052940288,2651862560,3695490,5146312,11262,4096,4448256,6,5,/input/data/work/d7/84d0814c141504a136b09f06dc105c,true,-
1354760192,30,siena13,1e/bc9071,nf-1ebc9071421640c089ba821979a4f5d1-86903,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897687839,1762897804000,1762897926000,238161,120000,-,200.8,0.5,1088532480,4696891392,1088696320,4764004352,2792759466,3701611,5421497,11330,0,4530176,6,2,/input/data/work/1e/bc9071421640c089ba821979a4f5d1,true,-
1354760192,38,siena07,71/e20c26,nf-71e20c26474ce458a8a13b5eeb182de0-31461,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897688555,1762897804000,1762897927000,238445,122000,-,201.3,0.5,1092657152,4696891392,1093038080,4761907200,2938871105,3692533,5706871,11273,0,4521984,5,2,/input/data/work/71/e20c26474ce458a8a13b5eeb182de0,true,-
1354760192,75,siena09,be/9c93b9,nf-be9c93b9994bc8475373d7291f3c7b4c-4f829,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690843,1762897804000,1762897927000,236157,122000,-,202.1,0.6,1220374528,4913295360,1222365184,4940156928,2869680098,3703976,5571744,11373,0,4513792,6,2,/input/data/work/be/9c93b9994bc8475373d7291f3c7b4c,true,-
-,77,siena12,be/ce368f,nf-bece368ff24d46bbd1026764a8053f51-b397f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690870,1762897768000,1762897924000,233130,155000,-,201.7,0.5,1093459968,4765052928,1093459968,4766687232,3805237794,3700897,7398991,11408,0,4595712,6,1,/input/data/work/be/ce368ff24d46bbd1026764a8053f51,true,-
1354760192,61,siena12,ef/10e455,nf-ef10e4555e59c99e3eca36f535a57a8e-37488,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690254,1762897804000,1762897929000,238746,124000,-,202.2,0.5,1093156864,4765052928,1093513216,4766711808,3000430439,3704578,5827106,11330,0,4530176,6,3,/input/data/work/ef/10e4555e59c99e3eca36f535a57a8e,true,-
1354760192,22,siena15,98/d73780,nf-98d737805f0b3ee3e95805cbead5c135-ec3e0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897687042,1762897804000,1762897936000,248958,131000,-,202.2,0.5,1090809856,4765052928,1090809856,4765061120,3094681452,3668433,6011181,11271,0,4571136,6,1,/input/data/work/98/d737805f0b3ee3e95805cbead5c135,true,-
1354760192,26,siena07,46/de4d2e,nf-46de4d2e83bdf6d87cd955096c8f0892-63f95,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897687436,1762897804000,1762897937000,249564,132000,-,201.3,0.5,1093681152,4696891392,1094119424,4764004352,3168606500,3693197,6155571,11267,0,4599808,5,0,/input/data/work/46/de4d2e83bdf6d87cd955096c8f0892,true,-
-,24,siena14,d0/21d0c4,nf-d021d0c45e7539aa44226165a14a9eaa-63f95,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897687334,1762897794000,1762897936000,248666,141000,-,202.0,0.5,1093992448,4833214464,1094193152,4900327424,3411774008,3714185,6630518,11301,0,4608000,10,3,/input/data/work/d0/21d0c45e7539aa44226165a14a9eaa,true,-
-,52,siena12,af/95dd74,nf-af95dd745051d5629941110c16864cc2-8e799,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897689655,1762897800000,1762897933000,243345,132000,-,201.5,0.6,1198997504,4981456896,1199546368,5008318464,3250251389,3709378,6315030,11286,0,4612096,6,1,/input/data/work/af/95dd745051d5629941110c16864cc2,true,-
1354760192,68,siena14,43/9bc926,nf-439bc926904c1b9999170dc131ccf2c7-e8a68,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690473,1762897804000,1762897936000,245527,131000,-,201.0,0.5,1094053888,4765052928,1094275072,4765949952,3129590378,3711665,6079368,11349,0,4567040,6,3,/input/data/work/43/9bc926904c1b9999170dc131ccf2c7,true,-
1354760192,73,siena11,f0/5c4884,nf-f05c4884e029b2c4484a871223c58a15-91db3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1762897690749,1762897804000,1762897936000,245251,131000,-,202.1,0.5,1088262144,4833214464,1088262144,4900327424,3070531617,3692458,5964019,11298,106496,4579328,5,5,/input/data/work/f0/5c4884e029b2c4484a871223c58a15,true,-
